,Height,Weight,BMI,FCVC,NCP,CH2O,FAF,TUE
3910,1.78,103.7,32.73,2.0,1.3,2.27,2.88,1.67
3911,1.62,64.1,24.42,2.0,2.9,1.62,0.09,0.0
3912,1.75,118.8,38.79,3.0,2.7,1.81,1.09,0.0
3913,1.7,78.0,26.99,3.0,1.0,2.0,1.0,0.0
3914,1.73,49.8,16.64,2.0,3.0,2.63,2.89,0.0
3915,1.61,82.6,31.87,2.3,1.1,2.48,0.89,2.0
3916,1.76,117.3,37.87,2.2,3.0,2.15,0.98,0.06
3917,1.63,93.0,35.0,3.0,1.0,2.0,0.0,1.0
3918,1.51,62.9,27.59,2.3,3.0,2.0,0.29,0.0
3919,1.87,120.2,34.37,2.8,3.0,2.14,1.16,0.0
3920,1.93,102.0,27.38,3.0,3.0,1.0,2.0,1.0
3921,1.7,70.0,24.22,3.0,4.0,3.0,1.0,0.0
3922,1.72,95.3,32.21,2.0,3.0,3.0,3.0,2.0
3923,1.5,50.0,22.22,2.0,3.0,2.0,0.0,2.0
3924,1.79,137.8,43.01,2.5,3.0,2.87,1.85,0.79
3925,1.65,60.0,22.04,2.0,3.0,2.0,3.0,1.0
3926,1.87,121.5,34.75,3.0,2.7,2.64,0.88,0.17
3927,1.67,80.0,28.69,2.0,1.0,2.0,1.0,0.0
3928,1.67,50.0,17.93,2.7,3.6,1.79,0.98,1.0
3929,1.67,80.7,28.94,2.0,2.5,2.0,1.0,0.0
3930,1.75,133.0,43.43,3.0,3.0,2.77,1.55,0.84
3931,1.62,111.8,42.6,3.0,3.0,2.71,0.0,0.13
3932,1.64,104.8,38.96,3.0,3.0,2.71,0.58,0.2
3933,1.76,133.9,43.23,3.0,3.0,2.83,1.52,0.93
3934,1.7,50.0,17.3,2.0,4.0,2.0,2.0,1.0
3935,1.63,105.4,39.67,3.0,3.0,2.3,0.0,0.56
3936,1.72,114.3,38.64,3.0,3.0,1.37,0.52,0.5
3937,1.65,80.0,29.38,2.0,2.3,3.0,1.0,1.0
3938,1.6,65.0,25.39,2.0,2.8,1.54,0.94,1.15
3939,1.61,61.0,23.53,3.0,1.0,2.0,1.0,1.0
3940,1.58,42.8,17.14,2.9,3.3,2.0,1.55,1.0
3941,1.71,75.0,25.65,2.8,3.0,2.0,0.12,0.95
3942,1.62,82.0,31.25,2.0,1.0,3.0,1.0,1.0
3943,1.76,113.1,36.51,1.5,3.0,2.01,1.54,0.0
3944,1.75,75.0,24.49,3.0,3.0,2.0,1.0,0.0
3945,1.6,65.0,25.39,2.0,3.0,3.0,3.0,0.0
3946,1.76,89.7,28.96,2.0,1.0,2.0,0.0,0.65
3947,1.72,70.0,23.66,2.0,4.0,1.0,2.0,0.0
3948,1.78,120.3,37.97,3.0,2.8,2.72,1.58,0.0
3949,1.74,64.0,21.14,3.0,3.0,2.0,0.0,0.0
3950,1.52,42.0,18.18,3.0,1.0,1.0,0.0,0.0
3951,1.62,82.0,31.25,2.0,1.0,1.0,0.0,1.75
3952,1.65,86.0,31.59,2.0,3.0,1.0,1.0,1.0
3953,1.63,111.9,42.12,3.0,3.0,2.62,0.0,0.25
3954,1.71,50.0,17.1,1.3,3.4,1.0,0.48,0.0
3955,1.69,45.0,15.76,3.0,3.0,2.84,2.72,0.08
3956,1.74,133.9,44.23,3.0,3.0,2.44,1.44,0.68
3957,1.62,104.8,39.93,3.0,3.0,2.51,1.5,0.46
3958,1.91,119.1,32.65,3.0,3.0,2.62,1.93,0.0
3959,1.62,110.0,41.91,3.0,3.0,2.59,0.0,0.47
3960,1.66,80.7,29.29,2.0,3.0,2.0,0.5,1.0
3961,1.59,53.0,20.96,2.0,3.0,2.0,2.0,1.0
3962,1.63,104.8,39.44,3.0,3.0,2.23,0.07,0.63
3963,1.55,77.0,32.05,2.0,1.0,1.0,0.0,0.0
3964,1.7,55.0,19.03,2.0,3.0,3.0,1.0,2.0
3965,1.65,80.0,29.38,2.0,3.0,3.0,2.88,1.0
3966,1.74,49.8,16.45,2.0,3.6,2.0,0.46,1.0
3967,1.52,42.0,18.18,3.0,1.0,1.0,0.0,0.0
3968,1.64,104.9,39.0,3.0,3.0,2.61,0.25,0.69
3969,1.75,120.0,39.18,2.6,3.0,1.04,1.08,1.0
3970,1.75,87.0,28.41,2.0,1.0,2.0,2.0,1.0
3971,1.63,110.8,41.7,3.0,3.0,2.62,0.0,0.27
3972,1.62,82.1,31.28,2.0,3.0,2.89,0.0,0.62
3973,1.56,60.0,24.65,3.0,3.0,2.0,0.0,0.0
3974,1.62,104.9,39.97,3.0,3.0,1.32,0.0,0.92
3975,1.71,75.0,25.65,3.0,3.0,1.0,1.0,0.0
3976,1.6,56.0,21.87,2.0,4.0,2.0,2.0,1.0
3977,1.72,91.1,30.79,1.2,3.0,1.05,0.52,1.89
3978,1.69,103.2,36.13,2.9,1.1,1.25,0.0,0.09
3979,1.77,112.4,35.88,1.9,3.0,2.16,0.0,1.27
3980,1.79,89.4,27.9,2.0,3.0,2.65,2.0,0.71
3981,1.65,89.4,32.84,1.9,3.0,2.0,0.31,0.0
3982,1.75,134.0,43.76,3.0,3.0,2.75,1.47,0.89
3983,1.59,44.8,17.72,2.5,1.6,1.98,0.92,0.0
3984,1.72,99.5,33.63,2.0,1.5,2.0,1.0,0.65
3985,1.86,117.7,34.02,2.3,3.0,2.0,0.97,0.77
3986,1.69,105.0,36.76,3.0,3.0,1.44,0.0,0.27
3987,1.72,50.0,16.9,3.0,3.0,1.0,1.95,0.0
3988,1.68,128.8,45.63,3.0,3.0,1.48,1.95,0.84
3989,1.84,104.3,30.81,2.0,3.0,2.31,2.88,1.55
3990,1.68,78.0,27.64,3.0,3.0,2.0,0.0,0.0
3991,1.62,53.8,20.5,2.0,3.0,1.0,1.0,1.0
3992,1.75,134.0,43.76,3.0,3.0,2.87,1.41,0.91
3993,1.62,110.0,41.91,3.0,3.0,2.77,0.0,0.17
3994,1.78,84.8,26.76,2.0,3.0,2.0,0.0,0.85
3995,1.7,87.0,30.1,3.0,3.0,2.0,3.0,0.0
3996,1.78,108.0,34.09,2.0,1.0,3.0,1.0,0.0
3997,1.63,78.0,29.36,2.0,3.0,2.0,0.0,1.0
3998,1.72,88.0,29.75,2.0,1.0,3.0,2.0,0.0
3999,1.6,66.0,25.78,3.0,3.0,2.0,0.0,0.0
4000,1.67,60.0,21.51,2.0,3.0,3.0,1.0,0.0
4001,1.81,123.2,37.61,2.3,2.8,1.0,1.51,0.0
4002,1.62,55.0,20.96,2.0,3.0,1.0,1.0,0.0
4003,1.83,124.1,37.06,2.5,3.0,2.04,0.98,0.56
4004,1.53,76.0,32.47,3.0,3.0,2.0,3.0,0.0
4005,1.56,45.0,18.49,3.0,3.0,1.0,1.0,0.0
4006,1.75,118.2,38.6,2.9,3.0,2.15,0.84,0.62
4007,1.65,70.0,25.71,2.0,3.0,2.0,1.0,1.0
4008,1.7,80.0,27.68,2.0,3.0,2.0,0.0,1.54
4009,1.65,80.0,29.38,2.0,3.0,2.0,2.0,0.0
4010,1.6,45.0,17.58,3.0,3.0,2.98,1.45,0.0
4011,1.6,82.0,32.03,3.0,1.0,2.0,1.0,0.0
4012,1.7,83.0,28.72,2.0,1.0,2.0,1.0,0.0
4013,1.76,119.1,38.45,2.2,3.0,2.92,0.64,1.0
4014,1.75,112.0,36.57,1.0,3.0,2.0,1.0,2.0
4015,1.56,50.0,20.55,2.0,3.0,2.0,1.0,1.0
4016,1.68,60.0,21.26,3.0,3.0,2.0,0.0,0.0
4017,1.71,70.0,23.94,2.0,3.0,2.0,1.0,0.0
4018,1.52,67.1,29.04,2.0,3.0,1.77,1.0,1.44
4019,1.68,75.0,26.57,3.0,3.0,2.0,1.0,0.0
4020,1.77,70.0,22.34,2.0,3.0,3.0,1.0,1.0
4021,1.67,104.8,37.58,3.0,3.0,1.15,0.24,0.77
4022,1.7,82.0,28.37,2.0,3.0,3.0,0.0,2.0
4023,1.7,83.0,28.72,2.0,3.0,2.0,1.0,1.0
4024,1.83,66.5,19.86,2.0,3.0,3.0,1.0,2.0
4025,1.67,112.3,40.27,3.0,3.0,2.86,1.47,0.45
4026,1.64,111.9,41.6,3.0,3.0,2.58,0.0,0.25
4027,1.6,51.0,19.92,3.0,3.0,2.0,0.0,0.0
4028,1.75,116.6,38.07,1.3,3.0,2.0,0.36,0.74
4029,1.72,133.5,45.13,3.0,3.0,2.89,1.56,0.93
4030,1.82,120.7,36.44,2.9,3.0,2.72,2.0,0.0
4031,1.81,108.8,33.21,2.0,1.7,2.72,1.0,0.13
4032,1.77,103.2,32.94,2.3,2.6,1.0,0.82,0.0
4033,1.66,94.2,34.18,2.0,3.0,2.0,0.0,2.0
4034,1.74,84.1,27.78,2.0,2.9,2.77,1.0,0.0
4035,1.76,112.3,36.25,2.2,3.0,2.0,0.0,1.87
4036,1.7,104.9,36.3,3.0,3.0,1.96,0.0,0.55
4037,1.75,115.1,37.58,3.0,3.0,2.12,1.32,0.0
4038,1.7,60.0,20.76,2.0,3.0,1.0,3.0,0.0
4039,1.61,102.1,39.39,3.0,3.0,1.07,0.0,0.6
4040,1.73,165.1,55.16,3.0,3.0,2.4,0.6,0.46
4041,1.78,108.0,34.09,2.0,3.0,3.0,2.0,0.0
4042,1.65,49.7,18.26,2.1,3.5,1.98,2.0,0.12
4043,1.78,103.6,32.7,2.0,3.0,2.0,1.0,0.0
4044,1.69,49.9,17.47,3.0,3.0,1.97,2.0,1.0
4045,1.8,138.0,42.59,3.0,3.0,2.69,1.17,0.89
4046,1.8,97.0,29.94,2.0,1.0,3.0,1.0,0.0
4047,1.68,133.9,47.44,3.0,3.0,2.25,1.61,0.85
4048,1.72,68.0,22.99,2.0,4.0,2.0,0.0,1.0
4049,1.68,104.8,37.13,3.0,3.0,1.49,0.25,0.72
4050,1.84,92.0,27.17,3.0,3.0,2.0,1.0,0.0
4051,1.61,82.3,31.75,2.9,3.0,1.87,0.89,0.27
4052,1.72,50.0,16.9,3.0,3.0,2.0,1.0,2.0
4053,1.8,85.0,26.23,2.0,3.0,3.0,1.0,0.0
4054,1.75,133.5,43.59,3.0,3.0,2.44,2.0,0.93
4055,1.7,82.0,28.37,2.8,3.0,2.0,0.0,0.37
4056,1.77,115.3,36.8,3.0,3.0,2.17,1.54,0.16
4057,1.84,60.0,17.72,2.0,3.0,2.0,1.0,2.0
4058,1.59,42.0,16.61,3.0,1.0,1.0,0.0,0.0
4059,1.75,112.0,36.57,2.0,3.0,2.0,0.0,1.0
4060,1.73,78.0,26.06,2.0,3.0,1.84,0.79,0.0
4061,1.79,95.3,29.74,2.0,3.0,3.0,3.0,2.0
4062,1.75,131.0,42.78,3.0,3.0,2.87,1.59,0.71
4063,1.77,87.1,27.8,2.0,1.0,2.0,1.0,0.0
4064,1.6,49.6,19.37,2.6,3.0,2.0,2.41,0.07
4065,1.79,108.3,33.8,2.0,2.8,2.62,0.0,1.43
4066,1.71,131.4,44.94,3.0,3.0,1.73,1.68,0.91
4067,1.65,49.0,18.0,3.0,3.0,2.0,2.0,1.0
4068,1.64,111.9,41.6,3.0,3.0,2.72,0.0,0.08
4069,1.66,104.9,38.07,3.0,3.0,2.65,0.09,0.69
4070,1.7,78.0,26.99,3.0,3.0,1.0,0.0,0.0
4071,1.6,45.0,17.58,3.0,3.0,2.0,1.0,0.0
4072,1.85,121.2,35.41,2.5,2.8,1.28,1.08,0.0
4073,1.65,88.0,32.32,2.0,3.0,3.0,3.0,1.0
4074,1.75,80.0,26.12,2.0,3.0,2.0,1.0,1.0
4075,1.68,90.0,31.89,2.0,1.0,1.61,0.0,0.0
4076,1.71,51.0,17.44,2.0,3.0,1.0,1.0,1.0
4077,1.78,118.4,37.37,3.0,2.1,1.0,0.78,0.0
4078,1.62,105.0,40.01,3.0,3.0,2.65,0.05,0.74
4079,1.7,65.0,22.49,2.0,3.0,2.0,0.0,1.0
4080,1.82,59.3,17.9,2.0,3.0,2.0,2.0,0.0
4081,1.7,75.0,25.95,3.0,3.0,1.0,1.0,0.0
4082,1.76,119.4,38.55,2.9,3.0,2.72,0.65,0.02
4083,1.54,42.1,17.75,3.0,3.0,1.27,0.11,0.75
4084,1.98,53.8,13.72,2.0,3.0,2.0,0.77,1.0
4085,1.7,50.0,17.3,1.0,4.0,1.0,2.0,1.0
4086,1.63,104.8,39.44,3.0,3.0,2.57,0.0,0.48
4087,1.59,52.0,20.57,3.0,3.0,1.0,0.0,2.0
4088,1.7,90.0,31.14,2.2,2.4,1.83,0.51,0.0
4089,1.76,112.0,36.16,1.0,3.0,2.0,0.0,1.0
4090,1.59,72.5,28.68,2.0,3.0,2.59,0.0,0.13
4091,1.62,111.6,42.52,3.0,3.0,2.69,0.0,0.17
4092,1.75,114.1,37.26,3.0,3.0,2.08,1.32,0.18
4093,1.6,65.0,25.39,3.0,3.0,2.0,0.0,0.0
4094,1.8,104.8,32.35,2.0,1.0,3.0,0.21,1.74
4095,1.86,116.6,33.7,2.0,3.0,2.0,1.18,0.02
4096,1.75,134.0,43.76,3.0,3.0,2.71,1.62,0.83
4097,1.81,85.2,26.01,2.9,3.0,2.86,1.98,0.0
4098,1.7,104.3,36.09,3.0,1.1,1.0,0.29,0.0
4099,1.79,137.8,43.01,3.0,3.0,2.84,1.98,0.92
4100,1.72,80.0,27.04,2.0,2.9,2.8,1.0,1.0
4101,1.64,79.0,29.37,2.0,1.0,2.0,0.14,0.0
4102,1.7,75.0,25.95,2.0,3.0,3.0,1.0,1.0
4103,1.67,71.8,25.74,2.1,2.9,1.79,0.45,1.51
4104,1.67,107.9,38.69,3.0,3.0,2.77,0.19,0.89
4105,1.85,97.0,28.34,2.0,3.0,3.0,1.0,0.0
4106,1.75,135.7,44.31,3.0,3.0,2.47,1.93,0.91
4107,1.7,85.0,29.41,3.0,3.0,2.0,3.0,1.0
4108,1.64,111.9,41.6,3.0,3.0,2.72,0.0,0.13
4109,1.78,121.2,38.25,2.8,3.0,2.63,0.98,0.0
4110,1.84,119.6,35.33,2.6,3.0,2.17,0.76,0.0
4111,1.73,132.3,44.2,3.0,3.0,2.86,1.49,0.88
4112,1.79,56.0,17.48,2.0,4.0,2.0,2.0,1.87
4113,1.71,75.0,25.65,2.0,3.0,1.96,1.98,0.0
4114,1.78,81.3,25.66,2.0,2.1,1.81,0.51,0.0
4115,1.68,78.0,27.64,2.0,3.0,2.65,0.0,0.0
4116,1.72,78.4,26.5,2.0,3.0,1.83,0.04,0.0
4117,1.62,68.0,25.91,2.0,1.0,2.0,1.0,1.0
4118,1.85,120.6,35.24,3.0,3.0,2.04,0.84,1.2
4119,1.66,60.0,21.77,3.0,4.0,2.0,0.0,0.0
4120,1.63,110.7,41.67,3.0,3.0,2.61,0.0,0.4
4121,1.57,80.0,32.46,2.0,1.0,3.0,2.0,0.0
4122,1.67,78.0,27.97,2.0,1.0,3.0,1.0,0.0
4123,1.63,63.0,23.71,2.0,1.0,2.0,1.0,0.0
4124,1.68,78.0,27.64,2.0,3.0,2.2,0.0,0.0
4125,1.7,72.0,24.91,3.0,3.0,2.0,1.0,1.0
4126,1.67,104.8,37.58,3.0,3.0,1.41,0.02,0.82
4127,1.65,80.0,29.38,2.0,1.0,2.0,2.0,1.0
4128,1.76,118.4,38.22,2.1,3.0,2.0,0.86,0.0
4129,1.63,45.0,16.94,3.0,3.0,2.0,2.0,0.0
4130,1.58,50.0,20.03,3.0,3.0,1.0,1.0,1.0
4131,1.55,80.0,33.3,2.0,1.4,2.0,0.0,0.0
4132,1.78,117.8,37.18,2.9,3.0,2.02,1.21,0.97
4133,1.63,111.9,42.12,3.0,3.0,2.74,0.0,0.54
4134,1.7,55.3,19.13,2.0,3.0,2.0,3.0,2.0
4135,1.62,94.3,35.93,2.0,2.3,2.04,0.0,1.28
4136,1.54,80.0,33.73,2.0,2.9,1.33,0.67,0.0
4137,1.72,51.4,17.37,3.0,3.0,1.89,0.14,0.95
4138,1.65,60.0,22.04,3.0,3.0,3.0,0.0,0.0
4139,1.7,49.8,17.23,3.0,3.6,1.0,2.0,1.0
4140,1.7,95.3,32.98,2.0,1.7,2.51,1.63,1.26
4141,1.65,101.6,37.32,2.9,3.0,1.0,1.1,0.0
4142,1.7,67.0,23.18,2.0,3.0,2.0,1.0,1.0
4143,1.77,103.7,33.1,2.9,2.8,1.73,0.82,0.0
4144,1.74,94.8,31.31,2.1,3.0,2.0,2.08,0.0
4145,1.75,80.0,26.12,2.0,1.0,2.0,2.0,0.0
4146,1.62,96.3,36.69,2.0,1.0,2.94,1.58,1.04
4147,1.79,106.9,33.36,2.0,3.0,2.65,0.0,0.54
4148,1.64,111.9,41.6,3.0,3.0,2.63,0.0,0.1
4149,1.75,75.0,24.49,2.0,3.0,2.0,0.0,2.0
4150,1.61,49.8,19.21,2.0,3.0,1.13,0.0,0.73
4151,1.61,128.1,49.42,3.0,3.0,2.83,1.0,0.78
4152,1.53,58.0,24.78,3.0,3.0,1.0,1.0,0.0
4153,1.6,102.6,40.08,3.0,3.0,1.03,0.03,0.54
4154,1.75,117.6,38.4,2.7,1.1,2.0,0.68,0.0
4155,1.78,105.4,33.27,2.0,3.0,2.43,0.35,2.0
4156,1.64,112.0,41.64,3.0,3.0,2.63,0.0,0.2
4157,1.82,105.1,31.73,2.0,3.0,3.0,1.0,1.41
4158,1.59,48.0,18.99,2.0,3.0,2.0,1.0,0.0
4159,1.7,85.0,29.41,2.0,3.0,2.0,2.0,1.0
4160,1.53,40.2,17.17,2.0,1.0,1.35,0.13,0.0
4161,1.76,133.9,43.23,3.0,3.0,2.72,1.5,0.91
4162,1.62,58.0,22.1,3.0,3.0,2.0,1.0,1.0
4163,1.56,48.0,19.72,3.0,3.0,2.0,3.0,0.0
4164,1.7,83.0,28.72,2.0,3.0,2.0,0.0,1.0
4165,1.77,89.8,28.66,2.0,3.0,3.0,2.0,1.0
4166,1.75,133.8,43.69,3.0,3.0,2.85,1.47,0.85
4167,1.72,41.4,13.99,2.7,1.0,1.4,0.0,1.39
4168,1.76,112.3,36.25,1.7,3.0,2.0,0.0,0.73
4169,1.7,80.0,27.68,2.0,1.8,2.0,2.88,1.74
4170,1.6,67.7,26.45,2.3,3.4,1.52,0.99,0.45
4171,1.89,91.2,25.53,2.0,2.9,1.21,0.73,2.0
4172,1.79,104.9,32.74,2.0,3.0,2.0,0.0,1.37
4173,1.68,90.0,31.89,2.0,3.0,1.12,0.65,1.61
4174,1.74,133.8,44.19,3.0,3.0,2.87,1.87,0.94
4175,1.65,56.0,20.57,2.0,3.0,2.0,2.0,0.0
4176,1.72,82.0,27.72,2.0,1.0,3.0,3.0,1.0
4177,1.61,64.0,24.69,2.0,3.0,1.0,2.0,1.0
4178,1.71,130.9,44.77,3.0,3.0,1.95,1.08,1.0
4179,1.75,133.8,43.69,3.0,3.0,2.9,1.44,0.66
4180,1.62,59.0,22.48,2.0,1.0,2.0,1.0,1.0
4181,1.56,63.0,25.89,2.0,1.0,2.0,1.0,0.0
4182,1.64,111.6,41.49,3.0,3.0,2.65,0.0,0.27
4183,1.62,111.5,42.49,3.0,3.0,2.62,0.0,0.17
4184,1.68,111.9,39.65,3.0,3.0,2.62,0.0,0.54
4185,1.63,110.0,41.4,3.0,3.0,2.45,0.14,0.59
4186,1.6,105.0,41.02,2.0,3.0,3.0,1.0,0.0
4187,1.58,78.0,31.24,2.0,3.0,1.0,0.0,0.0
4188,1.75,133.9,43.72,3.0,3.0,2.86,1.52,0.9
4189,1.63,111.9,42.12,3.0,3.0,2.84,0.0,0.12
4190,1.6,105.4,41.17,3.0,3.0,1.32,0.09,0.46
4191,1.63,78.6,29.58,2.1,1.0,2.0,0.0,0.0
4192,1.74,80.0,26.42,2.0,3.0,2.0,2.0,0.0
4193,1.61,100.2,38.66,2.9,3.0,1.16,1.08,0.17
4194,1.5,48.0,21.33,2.0,3.0,1.0,2.0,0.0
4195,1.63,111.6,42.0,3.0,3.0,2.65,0.0,0.51
4196,1.63,105.0,39.52,3.0,3.0,2.09,0.05,0.6
4197,1.73,50.0,16.71,3.0,1.0,1.0,0.94,0.43
4198,1.76,120.0,38.74,2.8,3.0,2.17,1.08,1.36
4199,1.72,133.8,45.23,3.0,3.0,1.65,1.54,0.95
4200,1.78,50.0,15.78,1.0,4.0,1.0,2.0,1.0
4201,1.75,78.0,25.47,3.0,1.0,2.0,0.0,0.0
4202,1.63,68.0,25.59,3.0,3.0,1.0,1.0,0.0
4203,1.56,62.0,25.48,2.0,3.0,1.0,1.0,1.0
4204,1.65,80.0,29.38,3.0,1.0,3.0,0.0,2.0
4205,1.7,79.0,27.34,2.0,1.0,2.0,2.0,0.0
4206,1.62,82.0,31.25,2.0,3.0,2.58,0.0,0.41
4207,1.58,79.4,31.81,2.0,3.0,1.87,0.0,0.0
4208,1.75,133.8,43.69,3.0,3.0,2.96,1.46,0.66
4209,1.58,53.0,21.23,2.0,1.0,2.0,2.0,1.0
4210,1.85,121.4,35.47,2.0,3.0,1.6,0.0,1.0
4211,1.85,86.0,25.13,3.0,4.0,2.0,2.0,1.0
4212,1.7,75.0,25.95,2.0,3.0,1.78,0.94,0.13
4213,1.77,114.2,36.45,2.4,3.0,2.02,1.32,0.0
4214,1.76,113.7,36.71,1.8,3.0,2.1,0.58,0.0
4215,1.75,79.0,25.8,3.0,3.0,2.0,2.0,0.0
4216,1.82,71.0,21.43,2.0,3.0,2.0,3.0,0.0
4217,1.72,55.0,18.59,2.5,3.7,1.02,0.0,1.0
4218,1.76,112.0,36.16,1.9,3.0,2.0,0.0,0.18
4219,1.76,100.4,32.41,3.0,3.0,1.0,1.93,0.0
4220,1.95,118.3,31.11,1.9,1.2,2.0,0.7,1.0
4221,1.72,83.2,28.12,3.0,2.8,1.28,2.0,0.0
4222,1.76,112.3,36.25,1.3,3.0,2.0,0.0,0.0
4223,1.75,147.3,48.1,3.0,3.0,2.34,1.42,0.93
4224,1.86,61.6,17.81,2.9,4.0,2.6,1.62,1.59
4225,1.71,103.6,35.43,2.4,3.0,1.0,0.0,0.02
4226,1.6,70.0,27.34,2.0,1.0,3.0,2.0,0.0
4227,1.68,83.0,29.41,2.0,1.0,3.0,1.0,0.0
4228,1.73,133.7,44.67,3.0,3.0,2.83,1.68,0.9
4229,1.8,70.0,21.6,2.0,3.0,2.0,2.0,1.0
4230,1.8,152.4,47.04,3.0,3.0,2.69,2.0,0.91
4231,1.7,68.0,23.53,2.0,4.0,1.0,1.0,1.0
4232,1.6,105.0,41.02,3.0,3.0,1.65,0.09,0.91
4233,1.83,120.7,36.04,2.2,3.0,2.31,1.35,0.0
4234,1.83,121.6,36.31,2.6,3.0,2.57,1.1,0.42
4235,1.56,78.0,32.05,2.0,3.0,1.0,0.0,0.0
4236,1.75,117.4,38.33,2.3,3.0,2.0,1.0,0.0
4237,1.61,102.7,39.62,3.0,3.0,1.02,0.07,1.0
4238,1.73,52.3,17.47,2.9,3.0,1.23,0.55,0.0
4239,1.73,85.2,28.47,2.2,3.0,2.98,1.0,0.0
4240,1.7,70.0,24.22,3.0,3.0,2.0,1.0,1.0
4241,1.59,43.4,17.17,2.8,3.0,2.91,2.6,1.38
4242,1.68,113.2,40.11,3.0,3.0,2.32,0.17,0.92
4243,1.76,97.8,31.57,2.0,1.9,2.0,0.0,1.97
4244,1.76,77.6,25.05,2.0,3.0,1.54,0.0,0.0
4245,1.63,105.0,39.52,3.0,3.0,1.24,0.16,0.56
4246,1.7,78.0,26.99,2.0,3.0,2.0,0.0,1.0
4247,1.87,119.1,34.06,2.2,3.0,2.74,0.74,0.16
4248,1.63,105.0,39.52,3.0,3.0,2.75,0.0,0.41
4249,1.62,105.0,40.01,3.0,3.0,1.31,0.0,0.55
4250,1.75,75.0,24.49,2.0,3.0,2.0,0.0,2.0
4251,1.86,121.7,35.18,3.0,2.7,1.85,1.21,0.0
4252,1.62,104.9,39.97,3.0,3.0,1.41,0.05,0.65
4253,1.64,111.7,41.53,3.0,3.0,2.62,0.0,0.27
4254,1.86,91.6,26.48,2.9,3.0,2.65,0.88,1.67
4255,1.82,59.3,17.9,2.7,2.9,2.0,0.93,0.0
4256,1.8,107.0,33.02,2.0,3.0,2.0,1.0,1.0
4257,1.63,68.0,25.59,2.0,1.0,2.0,0.0,2.0
4258,1.64,56.0,20.82,3.0,3.0,1.0,0.0,0.0
4259,1.7,65.0,22.49,2.0,3.0,2.0,1.0,1.0
4260,1.62,52.0,19.81,2.0,3.0,1.0,0.0,1.0
4261,1.84,63.6,18.79,2.4,3.4,2.83,2.0,0.37
4262,1.62,68.8,26.22,1.9,1.0,2.0,0.0,0.27
4263,1.62,70.0,26.67,2.0,3.0,3.0,1.0,1.0
4264,1.61,100.1,38.62,2.1,1.7,1.97,1.06,0.0
4265,1.63,51.0,19.2,2.0,3.0,1.0,1.0,1.0
4266,1.74,97.8,32.3,2.0,3.0,2.0,0.0,1.91
4267,1.76,118.2,38.16,2.0,3.0,1.18,1.67,0.0
4268,1.68,104.6,37.06,3.0,3.0,1.67,0.21,0.72
4269,1.5,55.0,24.44,2.0,1.0,2.0,0.0,0.0
4270,1.56,55.0,22.6,3.0,3.0,2.0,0.0,1.0
4271,1.56,80.0,32.87,2.0,1.0,2.37,2.7,0.0
4272,1.82,119.8,36.17,2.0,3.0,2.15,0.0,0.14
4273,1.76,112.3,36.25,2.0,3.0,2.0,1.6,0.0
4274,1.56,53.0,21.78,3.0,3.0,2.0,1.0,0.0
4275,1.79,103.0,32.15,2.9,3.0,1.0,1.98,0.0
4276,1.6,42.3,16.52,3.0,1.0,2.0,3.0,0.0
4277,1.77,45.0,14.36,2.6,3.0,2.14,2.27,1.0
4278,1.84,60.0,17.72,2.0,4.0,2.0,2.0,1.0
4279,1.75,117.3,38.3,2.9,3.0,2.02,1.56,0.0
4280,1.7,64.0,22.15,2.0,3.0,2.0,0.0,1.0
4281,1.67,90.0,32.27,2.0,3.0,3.0,0.0,1.0
4282,1.87,122.1,34.92,2.4,3.0,1.0,1.11,0.99
4283,1.84,87.9,25.96,2.0,3.0,2.0,0.29,0.45
4284,1.77,119.4,38.11,2.2,3.0,2.8,0.39,0.0
4285,1.75,120.2,39.25,3.0,3.0,1.14,0.86,0.0
4286,1.83,118.3,35.33,3.0,3.0,2.0,0.74,0.36
4287,1.74,133.6,44.13,3.0,3.0,1.72,1.46,0.76
4288,1.7,109.6,37.92,2.9,3.0,2.02,0.0,0.7
4289,1.83,118.4,35.35,2.6,3.0,2.53,1.22,0.02
4290,1.72,108.0,36.51,2.0,1.0,2.0,1.0,1.0
4291,1.65,80.0,29.38,2.0,1.0,2.0,0.0,2.0
4292,1.8,85.0,26.23,3.0,4.0,3.0,3.0,1.0
4293,1.76,121.9,39.35,3.0,2.7,2.5,0.66,0.0
4294,1.74,133.8,44.19,3.0,3.0,2.71,1.43,0.83
4295,1.75,133.7,43.66,3.0,3.0,2.84,1.43,0.91
4296,1.8,85.0,26.23,2.0,3.0,2.0,1.0,1.0
4297,1.63,113.8,42.83,3.0,3.0,2.32,0.05,0.52
4298,1.7,70.0,24.22,2.0,3.0,2.0,3.0,0.0
4299,1.92,129.8,35.21,2.7,3.0,1.0,1.59,0.0
4300,1.73,78.6,26.26,2.0,1.0,2.0,1.98,1.34
4301,1.64,80.0,29.74,2.0,1.0,2.0,2.23,1.35
4302,1.6,56.0,21.87,3.0,3.0,3.0,2.0,0.0
4303,1.86,121.7,35.18,2.4,2.6,1.85,1.46,0.0
4304,1.8,85.0,26.23,3.0,1.0,2.0,1.0,0.0
4305,1.88,119.4,33.78,3.0,3.0,2.73,0.59,0.0
4306,1.85,87.0,25.42,2.0,4.0,2.0,2.0,1.0
4307,1.64,111.9,41.6,3.0,3.0,2.72,0.0,0.09
4308,1.61,82.6,31.87,2.1,1.0,2.0,0.0,0.0
